nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
15019,6.34E-02,9.30E-03,7.28E-04,1.89E-01,9.61E-03,1.54E-04,-3.58E-03
15020,6.33E-02,9.24E-03,7.86E-04,1.93E-01,9.78E-03,1.37E-04,-3.64E-03
15021,6.33E-02,9.31E-03,8.34E-04,1.84E-01,9.63E-03,1.36E-04,-3.62E-03
15022,6.34E-02,9.36E-03,7.70E-04,1.81E-01,9.49E-03,1.51E-04,-3.57E-03
15023,6.42E-02,9.87E-03,1.09E-03,1.64E-01,8.10E-03,1.64E-04,-3.13E-03
15024,6.51E-02,9.50E-03,7.23E-04,1.85E-01,8.24E-03,1.76E-04,-2.75E-03
15025,6.23E-02,1.07E-02,9.02E-04,1.31E-01,5.42E-03,1.59E-04,-4.04E-03
15026,6.33E-02,1.14E-02,1.06E-03,1.10E-01,1.90E-03,2.60E-04,-3.45E-03
15027,6.25E-02,1.08E-02,7.27E-04,1.28E-01,4.76E-03,2.10E-04,-3.90E-03
15028,6.23E-02,9.82E-03,1.16E-03,1.61E-01,9.15E-03,1.75E-04,-4.12E-03
15029,6.33E-02,1.04E-02,4.18E-04,1.40E-01,6.33E-03,3.09E-04,-3.51E-03
15030,6.39E-02,1.09E-02,5.92E-04,1.27E-01,4.25E-03,2.89E-04,-3.20E-03
15031,6.39E-02,1.11E-02,7.62E-04,1.18E-01,3.18E-03,2.49E-04,-3.20E-03
15032,6.41E-02,1.08E-02,7.27E-04,1.30E-01,4.72E-03,1.91E-04,-3.12E-03
15033,6.41E-02,1.10E-02,8.89E-04,1.22E-01,3.75E-03,1.70E-04,-3.14E-03
15034,6.52E-02,9.61E-03,6.15E-04,1.79E-01,7.95E-03,1.53E-04,-2.70E-03
15035,6.50E-02,1.05E-02,4.13E-04,1.39E-01,5.51E-03,1.49E-04,-2.82E-03
15036,6.56E-02,1.13E-02,6.84E-04,1.27E-01,2.09E-03,-1.99E-05,-2.51E-03
15037,6.34E-02,1.25E-02,6.90E-04,1.10E-01,-2.95E-03,1.07E-04,-3.43E-03
15038,6.40E-02,1.21E-02,4.52E-04,1.12E-01,-1.32E-03,2.08E-04,-3.16E-03
15039,6.70E-02,5.33E-03,2.40E-03,3.51E-01,5.81E-03,3.85E-04,-2.52E-03
15040,6.84E-02,5.02E-03,1.71E-03,3.56E-01,5.03E-03,3.08E-04,-1.98E-03
15041,6.85E-02,5.02E-03,1.13E-03,3.56E-01,4.96E-03,2.75E-04,-1.94E-03
15042,6.88E-02,5.45E-03,8.66E-04,3.47E-01,5.37E-03,2.41E-04,-1.81E-03
15043,6.85E-02,5.42E-03,6.63E-04,3.49E-01,5.39E-03,2.31E-04,-1.91E-03
15044,6.83E-02,5.04E-03,9.40E-04,3.56E-01,5.02E-03,2.68E-04,-2.01E-03
15045,6.70E-02,5.34E-03,2.35E-03,3.51E-01,5.86E-03,3.78E-04,-2.54E-03
15046,6.82E-02,7.11E-03,5.47E-04,2.97E-01,7.26E-03,1.33E-04,-1.80E-03
15047,6.78E-02,6.15E-03,3.90E-04,3.30E-01,6.42E-03,1.77E-04,-2.01E-03
15048,6.70E-02,5.42E-03,1.18E-03,3.51E-01,5.87E-03,2.83E-04,-2.46E-03
15049,6.70E-02,5.91E-03,8.50E-04,3.39E-01,6.44E-03,2.20E-04,-2.37E-03
15050,6.69E-02,6.94E-03,1.34E-03,3.04E-01,7.71E-03,1.80E-04,-2.28E-03
15051,6.95E-02,4.25E-03,1.17E-03,3.67E-01,3.96E-03,2.19E-04,-1.57E-03
15052,6.90E-02,4.22E-03,1.29E-03,3.68E-01,4.03E-03,2.61E-04,-1.81E-03
15053,6.89E-02,4.18E-03,1.85E-03,3.68E-01,4.06E-03,2.88E-04,-1.84E-03
15054,6.96E-02,4.26E-03,2.56E-03,3.67E-01,4.10E-03,3.29E-04,-1.53E-03
15055,6.99E-02,4.27E-03,2.44E-03,3.66E-01,4.04E-03,3.25E-04,-1.36E-03
15056,7.08E-02,5.24E-03,2.24E-03,3.52E-01,4.89E-03,2.96E-04,-1.07E-03
15057,6.97E-02,5.52E-03,5.13E-04,3.46E-01,5.23E-03,2.13E-04,-1.41E-03
15058,7.00E-02,4.85E-03,7.51E-04,3.60E-01,4.48E-03,2.16E-04,-1.34E-03
15059,7.02E-02,6.16E-03,6.79E-04,3.27E-01,5.78E-03,1.61E-04,-1.21E-03
15060,7.07E-02,5.32E-03,1.18E-03,3.50E-01,4.90E-03,2.18E-04,-1.07E-03
15061,7.07E-02,6.15E-03,1.02E-03,3.26E-01,5.69E-03,1.39E-04,-1.04E-03
15062,6.78E-02,4.02E-03,4.19E-03,3.72E-01,4.24E-03,3.34E-04,-2.32E-03
15063,6.78E-02,4.02E-03,4.19E-03,3.73E-01,4.01E-03,2.93E-04,-2.37E-03
15064,6.80E-02,4.00E-03,4.47E-03,3.73E-01,4.28E-03,5.62E-04,-2.19E-03
15065,6.85E-02,3.53E-03,2.38E-03,3.76E-01,3.47E-03,2.87E-04,-2.06E-03
15066,6.85E-02,3.53E-03,2.40E-03,3.76E-01,3.44E-03,2.80E-04,-2.05E-03
15067,6.75E-02,4.25E-03,3.94E-03,3.71E-01,4.40E-03,4.60E-04,-2.30E-03
15068,6.73E-02,4.30E-03,2.72E-03,3.70E-01,4.59E-03,3.54E-04,-2.51E-03
15069,6.96E-02,4.02E-03,2.81E-03,3.70E-01,3.89E-03,3.35E-04,-1.58E-03
15070,6.94E-02,4.34E-03,3.76E-03,3.67E-01,4.44E-03,5.14E-04,-1.67E-03
15071,6.93E-02,4.82E-03,5.03E-03,3.61E-01,5.12E-03,4.71E-04,-1.67E-03
15072,6.99E-02,3.76E-03,2.92E-03,3.72E-01,3.59E-03,3.49E-04,-1.45E-03
15073,7.03E-02,3.93E-03,2.54E-03,3.70E-01,3.66E-03,3.40E-04,-1.23E-03
15074,7.03E-02,3.61E-03,4.30E-03,3.74E-01,3.40E-03,2.95E-04,-1.28E-03
15075,7.02E-02,3.74E-03,4.49E-03,3.73E-01,3.76E-03,3.96E-04,-1.32E-03
15076,7.13E-02,4.14E-03,2.52E-03,3.68E-01,3.82E-03,2.85E-04,-8.94E-04
15077,7.13E-02,4.64E-03,2.41E-03,3.61E-01,4.29E-03,3.01E-04,-8.76E-04
15078,6.03E-02,4.81E-03,3.92E-03,3.70E-01,8.36E-03,4.23E-04,-6.46E-03
15079,6.10E-02,4.14E-03,4.42E-03,3.79E-01,6.91E-03,3.65E-04,-6.13E-03
15080,6.07E-02,3.89E-03,5.71E-03,3.85E-01,6.64E-03,4.20E-04,-6.28E-03
15081,5.94E-02,4.83E-03,5.55E-03,3.75E-01,9.12E-03,4.94E-04,-7.11E-03
15082,6.02E-02,4.16E-03,5.97E-03,3.84E-01,7.42E-03,4.56E-04,-6.65E-03
15083,5.98E-02,5.09E-03,4.15E-03,3.66E-01,9.13E-03,4.70E-04,-6.79E-03
15084,6.04E-02,4.55E-03,3.54E-03,3.71E-01,7.78E-03,3.86E-04,-6.50E-03
15085,6.07E-02,4.53E-03,2.95E-03,3.72E-01,7.58E-03,3.24E-04,-6.32E-03
15086,6.01E-02,4.56E-03,2.99E-03,3.72E-01,7.93E-03,3.59E-04,-6.68E-03
15087,6.01E-02,4.53E-03,3.41E-03,3.72E-01,7.88E-03,3.88E-04,-6.68E-03
15088,6.14E-02,5.67E-03,2.77E-03,3.54E-01,9.01E-03,3.74E-04,-5.54E-03
15089,6.07E-02,4.55E-03,2.95E-03,3.72E-01,7.86E-03,3.01E-04,-6.27E-03
15090,5.96E-02,5.02E-03,3.99E-03,3.68E-01,9.09E-03,4.61E-04,-6.93E-03
15091,6.10E-02,7.61E-03,3.30E-03,2.94E-01,1.20E-02,3.08E-04,-5.32E-03
15092,6.08E-02,6.59E-03,2.22E-03,3.23E-01,1.08E-02,3.04E-04,-5.59E-03
15093,5.98E-02,4.93E-03,2.51E-03,3.67E-01,8.76E-03,3.33E-04,-6.71E-03
15094,5.98E-02,4.91E-03,2.54E-03,3.69E-01,8.70E-03,3.45E-04,-6.83E-03
15095,6.01E-02,7.45E-03,2.80E-03,2.87E-01,1.26E-02,2.17E-04,-5.85E-03
15096,5.96E-02,7.29E-03,2.75E-03,2.94E-01,1.27E-02,2.32E-04,-6.27E-03
15097,5.93E-02,6.68E-03,4.07E-03,3.23E-01,1.23E-02,4.18E-04,-6.72E-03
15098,6.02E-02,6.60E-03,2.01E-03,3.25E-01,1.13E-02,3.07E-04,-6.00E-03
15099,5.99E-02,7.14E-03,2.41E-03,3.00E-01,1.23E-02,2.54E-04,-6.13E-03
15100,5.96E-02,5.54E-03,2.20E-03,3.60E-01,9.90E-03,3.66E-04,-6.86E-03
15101,5.96E-02,7.19E-03,2.59E-03,2.99E-01,1.26E-02,2.48E-04,-6.30E-03
15102,5.91E-02,5.67E-03,3.62E-03,3.57E-01,1.07E-02,4.58E-04,-7.19E-03
15103,5.92E-02,5.61E-03,2.54E-03,3.55E-01,1.06E-02,3.51E-04,-7.12E-03
15104,5.92E-02,5.61E-03,2.54E-03,3.57E-01,1.04E-02,3.60E-04,-7.13E-03
15105,5.80E-02,5.05E-03,4.20E-03,3.74E-01,1.04E-02,5.25E-04,-8.37E-03
15106,5.74E-02,5.47E-03,5.13E-03,3.67E-01,1.19E-02,5.26E-04,-8.84E-03
15107,5.75E-02,5.41E-03,5.42E-03,3.70E-01,1.17E-02,4.76E-04,-8.82E-03
15108,5.85E-02,4.40E-03,5.58E-03,3.84E-01,8.85E-03,4.18E-04,-8.08E-03
15109,5.85E-02,4.47E-03,4.51E-03,3.82E-01,8.83E-03,5.11E-04,-7.98E-03
15110,5.87E-02,4.49E-03,5.73E-03,3.83E-01,8.92E-03,4.01E-04,-7.86E-03
15111,5.75E-02,6.13E-03,5.76E-03,3.48E-01,1.34E-02,4.01E-04,-8.46E-03
15112,5.83E-02,5.66E-03,3.73E-03,3.59E-01,1.13E-02,4.64E-04,-7.76E-03
15113,5.81E-02,6.82E-03,4.32E-03,3.20E-01,1.36E-02,4.02E-04,-7.50E-03
15114,5.86E-02,7.06E-03,4.36E-03,3.08E-01,1.35E-02,3.72E-04,-7.03E-03
15115,5.78E-02,6.80E-03,4.93E-03,3.23E-01,1.43E-02,4.18E-04,-7.91E-03
15116,5.75E-02,6.31E-03,5.25E-03,3.45E-01,1.38E-02,4.75E-04,-8.46E-03
15117,5.95E-02,3.76E-03,6.19E-03,3.90E-01,6.95E-03,3.93E-04,-7.34E-03
15118,5.87E-02,4.31E-03,5.83E-03,3.85E-01,8.57E-03,3.80E-04,-7.92E-03
15119,5.94E-02,3.82E-03,7.56E-03,3.88E-01,7.21E-03,3.16E-04,-7.42E-03
15120,5.86E-02,8.12E-03,2.88E-03,2.53E-01,1.43E-02,1.34E-05,-6.80E-03
15121,5.84E-02,8.13E-03,3.12E-03,2.53E-01,1.45E-02,1.06E-05,-6.95E-03
15122,5.64E-02,9.20E-03,3.62E-03,1.93E-01,1.58E-02,-4.82E-04,-8.65E-03
15123,5.77E-02,7.87E-03,2.97E-03,2.68E-01,1.51E-02,5.76E-05,-7.59E-03
15124,5.76E-02,7.06E-03,3.74E-03,3.11E-01,1.45E-02,3.23E-04,-7.91E-03
15125,5.69E-02,8.12E-03,3.09E-03,2.57E-01,1.64E-02,1.34E-05,-8.30E-03
15126,5.64E-02,9.13E-03,3.58E-03,2.22E-01,1.77E-02,-4.33E-04,-8.81E-03
15127,5.63E-02,7.63E-03,4.40E-03,2.92E-01,1.75E-02,1.94E-04,-9.08E-03
15128,5.68E-02,7.21E-03,3.69E-03,3.06E-01,1.57E-02,2.81E-04,-8.75E-03
15129,5.65E-02,7.24E-03,4.30E-03,3.07E-01,1.65E-02,2.74E-04,-9.07E-03
15130,6.09E-02,4.50E-03,2.87E-03,3.77E-01,7.19E-03,2.84E-04,-6.12E-03
15131,6.10E-02,4.00E-03,4.13E-03,3.81E-01,6.51E-03,3.43E-04,-6.16E-03
15132,6.14E-02,3.88E-03,3.92E-03,3.81E-01,6.12E-03,3.08E-04,-5.93E-03
15133,6.21E-02,4.03E-03,4.44E-03,3.80E-01,6.12E-03,3.31E-04,-5.38E-03
15134,6.09E-02,4.53E-03,2.83E-03,3.76E-01,7.34E-03,2.79E-04,-6.12E-03
15135,6.20E-02,5.01E-03,2.51E-03,3.67E-01,7.65E-03,3.55E-04,-5.25E-03
15136,6.20E-02,5.28E-03,2.53E-03,3.63E-01,8.20E-03,3.49E-04,-5.18E-03
15137,6.27E-02,6.61E-03,1.30E-03,3.24E-01,9.51E-03,8.11E-05,-4.34E-03
15138,6.20E-02,6.23E-03,1.09E-03,3.38E-01,9.28E-03,7.72E-05,-4.98E-03
15139,6.25E-02,7.30E-03,1.21E-03,2.92E-01,1.03E-02,8.73E-05,-4.37E-03
15140,6.18E-02,6.39E-03,1.01E-03,3.33E-01,9.66E-03,4.81E-05,-5.03E-03
15141,6.14E-02,6.64E-03,1.22E-03,3.27E-01,1.03E-02,1.26E-04,-5.21E-03
15142,6.21E-02,7.31E-03,1.05E-03,2.94E-01,1.08E-02,1.46E-04,-4.49E-03
15143,6.21E-02,7.34E-03,1.08E-03,2.84E-01,1.13E-02,2.77E-04,-4.55E-03
15144,6.18E-02,6.94E-03,9.91E-04,3.12E-01,1.06E-02,-2.90E-05,-4.82E-03
15145,6.20E-02,7.25E-03,1.03E-03,2.97E-01,1.08E-02,7.56E-05,-4.56E-03
15146,6.25E-02,2.61E-03,5.88E-03,3.91E-01,3.76E-03,3.18E-04,-5.22E-03
15147,6.24E-02,3.60E-03,4.43E-03,3.85E-01,5.25E-03,3.40E-04,-5.17E-03
15148,6.24E-02,2.77E-03,4.13E-03,3.89E-01,3.98E-03,3.05E-04,-5.32E-03
15149,6.24E-02,2.11E-03,4.78E-03,3.92E-01,2.97E-03,2.61E-04,-5.36E-03
15150,6.34E-02,2.56E-03,6.27E-03,3.89E-01,3.53E-03,3.39E-04,-4.73E-03
15151,6.39E-02,1.68E-03,4.77E-03,3.92E-01,2.12E-03,2.51E-04,-4.44E-03
15152,6.39E-02,2.27E-03,6.02E-03,3.89E-01,3.01E-03,3.11E-04,-4.41E-03
15153,6.31E-02,1.72E-03,4.39E-03,3.92E-01,2.25E-03,2.47E-04,-4.93E-03
15154,6.30E-02,2.55E-03,3.61E-03,3.89E-01,3.56E-03,2.96E-04,-4.90E-03
15155,6.31E-02,2.63E-03,3.58E-03,3.88E-01,3.75E-03,3.03E-04,-4.78E-03
15156,6.32E-02,3.60E-03,3.92E-03,3.83E-01,5.01E-03,3.74E-04,-4.65E-03
15157,6.43E-02,3.78E-03,5.43E-03,3.80E-01,5.09E-03,4.20E-04,-4.08E-03
15158,6.43E-02,3.69E-03,4.35E-03,3.81E-01,4.86E-03,4.19E-04,-4.04E-03
15159,6.46E-02,2.70E-03,4.17E-03,3.86E-01,3.35E-03,3.60E-04,-3.99E-03
15160,6.47E-02,2.48E-03,4.40E-03,3.87E-01,3.06E-03,3.42E-04,-3.97E-03
15161,6.46E-02,2.83E-03,5.52E-03,3.86E-01,3.66E-03,3.71E-04,-4.02E-03
15162,6.12E-02,2.35E-03,7.30E-03,3.93E-01,3.81E-03,2.92E-04,-6.16E-03
15163,6.21E-02,1.81E-03,7.67E-03,3.94E-01,2.70E-03,2.16E-04,-5.59E-03
15164,6.29E-02,1.66E-03,6.94E-03,3.93E-01,2.30E-03,2.22E-04,-5.04E-03
15165,6.21E-02,2.29E-03,6.03E-03,3.92E-01,3.35E-03,2.75E-04,-5.50E-03
15166,6.14E-02,2.54E-03,6.39E-03,3.92E-01,4.02E-03,3.03E-04,-6.03E-03
15167,6.35E-02,1.93E-03,6.93E-03,3.92E-01,2.68E-03,2.56E-04,-4.66E-03
15168,6.37E-02,2.34E-03,7.37E-03,3.90E-01,3.25E-03,2.86E-04,-4.57E-03
15169,6.36E-02,2.08E-03,6.83E-03,3.91E-01,2.87E-03,2.75E-04,-4.60E-03
15170,6.12E-02,2.45E-03,6.32E-03,3.93E-01,3.92E-03,2.95E-04,-6.19E-03
15171,6.06E-02,2.07E-03,7.15E-03,3.95E-01,3.45E-03,2.49E-04,-6.67E-03
15172,6.06E-02,2.06E-03,7.05E-03,3.95E-01,3.42E-03,2.50E-04,-6.70E-03
15173,6.03E-02,2.93E-03,5.75E-03,3.92E-01,5.02E-03,3.75E-04,-6.83E-03
15174,5.96E-02,2.84E-03,6.02E-03,3.94E-01,5.18E-03,3.18E-04,-7.45E-03
15175,5.96E-02,2.59E-03,6.42E-03,3.95E-01,4.73E-03,2.78E-04,-7.52E-03
15176,5.95E-02,2.81E-03,7.29E-03,3.95E-01,5.17E-03,2.80E-04,-7.52E-03
15177,6.04E-02,2.30E-03,7.59E-03,3.95E-01,3.94E-03,2.62E-04,-6.81E-03
15178,6.17E-02,1.57E-03,5.31E-03,3.95E-01,2.33E-03,2.44E-04,-5.99E-03
15179,6.16E-02,2.78E-03,3.87E-03,3.91E-01,4.19E-03,2.86E-04,-5.83E-03
15180,6.04E-02,2.66E-03,4.31E-03,3.93E-01,4.31E-03,2.89E-04,-6.81E-03
15181,6.08E-02,2.17E-03,4.15E-03,3.94E-01,3.37E-03,2.56E-04,-6.56E-03
15182,6.02E-02,2.56E-03,4.94E-03,3.94E-01,4.25E-03,3.06E-04,-6.92E-03
15183,6.09E-02,1.82E-03,4.53E-03,3.95E-01,2.78E-03,2.47E-04,-6.51E-03
15184,6.16E-02,1.49E-03,5.12E-03,3.95E-01,2.33E-03,2.43E-04,-5.98E-03
15185,6.40E-02,1.99E-03,6.43E-03,3.90E-01,2.63E-03,2.63E-04,-4.37E-03
15186,6.53E-02,2.32E-03,6.56E-03,3.88E-01,2.90E-03,2.48E-04,-3.60E-03
15187,6.56E-02,2.71E-03,6.16E-03,3.86E-01,3.38E-03,2.83E-04,-3.44E-03
15188,6.57E-02,4.03E-03,6.34E-03,3.79E-01,4.89E-03,3.77E-04,-3.28E-03
15189,5.87E-02,2.53E-03,7.94E-03,3.98E-01,4.93E-03,1.75E-04,-8.31E-03
15190,5.99E-02,1.63E-03,8.59E-03,3.98E-01,2.86E-03,1.10E-04,-7.33E-03
15191,5.97E-02,1.64E-03,8.65E-03,3.98E-01,2.92E-03,1.04E-04,-7.48E-03
15192,5.82E-02,3.49E-03,8.52E-03,3.95E-01,7.16E-03,2.14E-04,-8.65E-03
15193,6.60E-02,4.68E-03,7.58E-03,3.70E-01,5.90E-03,3.32E-04,-3.10E-03
15194,6.73E-02,4.08E-03,4.15E-03,3.74E-01,4.13E-03,5.02E-04,-2.36E-03
15195,6.64E-02,3.21E-03,3.95E-03,3.81E-01,3.75E-03,3.88E-04,-3.06E-03
15196,6.61E-02,2.97E-03,3.73E-03,3.81E-01,3.40E-03,3.53E-04,-3.17E-03
15197,6.59E-02,2.87E-03,3.10E-03,3.82E-01,3.24E-03,3.07E-04,-3.20E-03
15198,6.66E-02,3.66E-03,2.16E-03,3.77E-01,3.94E-03,3.25E-04,-2.88E-03
15199,6.56E-02,2.89E-03,3.16E-03,3.83E-01,3.37E-03,3.28E-04,-3.40E-03
15200,6.55E-02,2.96E-03,3.51E-03,3.82E-01,3.51E-03,3.57E-04,-3.43E-03
15201,6.67E-02,4.13E-03,4.52E-03,3.74E-01,4.52E-03,4.82E-04,-2.61E-03
15202,6.62E-02,4.79E-03,1.76E-03,3.63E-01,5.42E-03,3.47E-04,-2.91E-03
15203,6.61E-02,4.27E-03,1.73E-03,3.73E-01,4.80E-03,3.53E-04,-3.04E-03
15204,6.52E-02,3.82E-03,2.41E-03,3.78E-01,4.53E-03,3.44E-04,-3.48E-03
15205,6.70E-02,4.25E-03,6.36E-03,3.72E-01,4.94E-03,4.14E-04,-2.56E-03
15206,6.63E-02,3.08E-03,6.10E-03,3.84E-01,3.60E-03,2.77E-04,-3.05E-03
15207,6.62E-02,2.83E-03,6.06E-03,3.85E-01,3.30E-03,2.76E-04,-3.13E-03
15208,6.57E-02,2.66E-03,6.11E-03,3.86E-01,3.23E-03,2.85E-04,-3.36E-03
15209,6.62E-02,2.90E-03,3.89E-03,3.83E-01,3.29E-03,3.60E-04,-3.14E-03
15210,6.50E-02,2.60E-03,3.87E-03,3.86E-01,3.16E-03,3.52E-04,-3.76E-03
15211,6.50E-02,2.34E-03,4.26E-03,3.87E-01,2.82E-03,3.32E-04,-3.81E-03
15212,6.59E-02,2.22E-03,4.82E-03,3.87E-01,2.53E-03,2.97E-04,-3.31E-03
15213,6.60E-02,2.40E-03,5.49E-03,3.86E-01,2.85E-03,3.35E-04,-3.27E-03
15214,6.67E-02,4.13E-03,4.83E-03,3.74E-01,4.46E-03,5.47E-04,-2.63E-03
15215,6.46E-02,6.04E-03,1.27E-03,3.34E-01,7.70E-03,1.19E-04,-3.46E-03
15216,6.50E-02,7.04E-03,1.26E-03,3.04E-01,8.76E-03,2.24E-05,-3.06E-03
15217,6.67E-02,5.24E-03,1.03E-03,3.56E-01,5.74E-03,2.22E-04,-2.60E-03
15218,6.61E-02,4.85E-03,1.35E-03,3.63E-01,5.48E-03,2.63E-04,-2.92E-03
15219,6.67E-02,5.80E-03,6.56E-04,3.41E-01,6.39E-03,1.46E-04,-2.50E-03
15220,6.59E-02,6.30E-03,4.49E-04,3.28E-01,7.36E-03,-2.65E-05,-2.78E-03
15221,6.50E-02,5.73E-03,8.94E-04,3.43E-01,7.02E-03,2.51E-05,-3.30E-03
15222,6.59E-02,6.96E-03,7.29E-04,3.07E-01,8.21E-03,-1.50E-05,-2.69E-03
15223,6.38E-02,7.20E-03,4.72E-04,2.96E-01,9.49E-03,-8.13E-05,-3.72E-03
15224,6.29E-02,7.62E-03,8.20E-04,2.76E-01,1.04E-02,5.04E-05,-4.10E-03
15225,6.38E-02,6.28E-03,8.15E-04,3.32E-01,8.45E-03,-3.40E-05,-3.81E-03
15226,6.43E-02,5.97E-03,1.16E-03,3.38E-01,7.72E-03,9.50E-05,-3.60E-03
15227,6.58E-02,7.45E-03,4.12E-04,2.83E-01,8.63E-03,5.58E-05,-2.62E-03
15228,6.26E-02,7.75E-03,6.03E-04,2.72E-01,1.07E-02,6.66E-05,-4.18E-03
15229,6.26E-02,8.74E-03,3.95E-04,2.20E-01,1.07E-02,1.58E-04,-4.03E-03
15230,6.12E-02,8.82E-03,9.39E-04,2.14E-01,1.18E-02,1.18E-04,-4.82E-03
15231,6.11E-02,9.04E-03,1.19E-03,2.01E-01,1.14E-02,1.16E-04,-4.88E-03
15232,6.16E-02,9.46E-03,8.26E-04,1.77E-01,1.08E-02,1.37E-04,-4.57E-03
15233,6.16E-02,9.17E-03,6.06E-04,1.94E-01,1.11E-02,1.37E-04,-4.53E-03
15234,6.15E-02,1.14E-02,1.14E-03,1.00E-01,2.41E-03,1.87E-04,-4.52E-03
15235,6.22E-02,1.08E-02,7.78E-04,1.24E-01,4.95E-03,1.49E-04,-4.15E-03
15236,6.06E-02,1.09E-02,7.80E-04,1.02E-01,4.87E-03,2.05E-04,-5.03E-03
15237,6.03E-02,1.08E-02,1.01E-03,1.07E-01,6.01E-03,1.97E-04,-5.22E-03
15238,6.03E-02,9.50E-03,1.33E-03,1.75E-01,1.15E-02,2.67E-05,-5.32E-03
15239,6.07E-02,9.07E-03,1.31E-03,2.00E-01,1.16E-02,8.26E-05,-5.10E-03
15240,6.06E-02,1.07E-02,6.47E-04,1.14E-01,6.00E-03,1.57E-04,-5.03E-03
15241,6.15E-02,1.03E-02,4.91E-04,1.37E-01,7.53E-03,1.05E-04,-4.54E-03
15242,6.03E-02,1.06E-02,8.53E-04,1.19E-01,7.24E-03,1.51E-04,-5.22E-03
15243,5.83E-02,7.79E-03,2.03E-03,2.74E-01,1.48E-02,9.03E-05,-7.13E-03
15244,5.83E-02,7.79E-03,2.02E-03,2.79E-01,1.47E-02,1.17E-04,-7.10E-03
15245,5.84E-02,7.83E-03,1.63E-03,2.71E-01,1.48E-02,8.55E-05,-7.01E-03
15246,5.83E-02,7.97E-03,1.82E-03,2.57E-01,1.52E-02,2.37E-05,-6.99E-03
15247,5.99E-02,9.35E-03,1.12E-03,1.82E-01,1.23E-02,-2.51E-05,-5.57E-03
15248,5.89E-02,9.29E-03,2.18E-03,1.87E-01,1.30E-02,-1.64E-04,-6.37E-03
15249,5.92E-02,7.85E-03,1.06E-03,2.65E-01,1.35E-02,2.27E-05,-6.44E-03
15250,6.00E-02,8.98E-03,8.81E-04,2.04E-01,1.29E-02,-4.97E-05,-5.63E-03
15251,5.98E-02,7.58E-03,1.19E-03,2.83E-01,1.31E-02,4.35E-05,-6.01E-03
15252,6.05E-02,8.74E-03,9.90E-04,2.18E-01,1.24E-02,6.33E-06,-5.30E-03
15253,6.18E-02,7.13E-03,8.29E-04,3.03E-01,1.09E-02,-2.95E-05,-4.77E-03
15254,6.01E-02,7.13E-03,8.73E-04,3.04E-01,1.21E-02,1.87E-05,-5.97E-03
15255,6.03E-02,6.63E-03,1.18E-03,3.26E-01,1.12E-02,1.55E-04,-5.92E-03
15256,6.08E-02,7.62E-03,5.26E-04,2.81E-01,1.21E-02,-2.21E-05,-5.31E-03
15257,6.08E-02,8.60E-03,7.13E-04,2.27E-01,1.23E-02,3.53E-05,-5.09E-03
15258,7.18E-02,9.18E-03,0.00E+00,2.08E-01,5.73E-03,0.00E+00,-5.28E-04
15259,7.12E-02,8.19E-03,0.00E+00,2.49E-01,6.59E-03,0.00E+00,-7.14E-04
15260,7.00E-02,8.19E-03,0.00E+00,2.52E-01,7.02E-03,0.00E+00,-1.06E-03
15261,7.13E-02,8.16E-03,7.87E-04,2.50E-01,6.57E-03,2.23E-04,-6.67E-04
15262,7.29E-02,9.17E-03,0.00E+00,2.07E-01,5.04E-03,0.00E+00,-3.17E-04
15263,7.33E-02,8.28E-03,0.00E+00,2.46E-01,5.71E-03,0.00E+00,-2.97E-04
15264,7.29E-02,7.32E-03,0.00E+00,2.85E-01,5.95E-03,0.00E+00,-4.10E-04
15265,7.18E-02,7.31E-03,0.00E+00,2.87E-01,6.18E-03,0.00E+00,-6.55E-04
15266,7.32E-02,7.87E-03,7.69E-04,2.64E-01,6.06E-03,1.41E-04,-3.51E-04
15267,7.34E-02,8.27E-03,5.48E-04,2.46E-01,5.54E-03,1.07E-04,-2.74E-04
15268,7.18E-02,7.31E-03,3.26E-04,2.86E-01,6.17E-03,1.57E-04,-6.34E-04
15269,7.29E-02,7.32E-03,3.80E-04,2.85E-01,5.94E-03,1.50E-04,-4.17E-04
15270,7.12E-02,6.28E-03,0.00E+00,3.23E-01,5.63E-03,0.00E+00,-8.53E-04
15271,7.01E-02,6.23E-03,0.00E+00,3.24E-01,5.88E-03,0.00E+00,-1.20E-03
15272,6.96E-02,7.23E-03,0.00E+00,2.92E-01,6.88E-03,0.00E+00,-1.36E-03
15273,7.14E-02,6.48E-03,8.43E-04,3.16E-01,5.86E-03,9.72E-05,-8.20E-04
15274,7.13E-02,6.20E-03,6.52E-04,3.25E-01,5.60E-03,1.29E-04,-8.66E-04
15275,7.32E-02,6.79E-03,7.71E-04,3.06E-01,5.73E-03,1.10E-04,-3.77E-04
15276,7.34E-02,7.36E-03,1.09E-03,2.83E-01,5.88E-03,1.09E-04,-3.26E-04
15277,7.28E-02,6.25E-03,1.12E-03,3.24E-01,5.49E-03,1.44E-04,-4.82E-04
15278,6.19E-02,7.96E-04,8.88E-03,3.96E-01,1.32E-03,7.51E-05,-5.81E-03
15279,6.20E-02,7.16E-04,8.95E-03,3.96E-01,1.06E-03,6.42E-05,-5.70E-03
15280,6.22E-02,8.15E-04,8.87E-03,3.95E-01,1.23E-03,7.21E-05,-5.58E-03
